,charge,filename,run,stub
696,10932212,clas_038629.A09,038629,09
697,11872158,clas_038426.A13,038426,13
698,8506730,clas_038668.A29,038668,29
699,8539388,clas_038665.A14,038665,14
700,11184492,clas_038750.A10,038750,10
701,13298560,clas_037717.A06,037717,06
702,11386248,clas_038563.A00,038563,00
703,11011022,clas_038721.A31,038721,31
704,10655544,clas_038727.A07,038727,07
705,12716648,clas_038302.A09,038302,09
706,12990246,clas_038350.A00,038350,00
707,10631630,clas_038562.A26,038562,26
708,11134946,clas_038640.A05,038640,05
709,7677302,clas_038436.A20,038436,20
710,12494320,clas_038441.A03,038441,03
711,3303110,clas_037699.A19,037699,19
712,12841480,clas_038365.A02,038365,02
713,11598468,clas_038739.A09,038739,09
714,12811114,clas_037806.A03,037806,03
715,11484950,clas_038685.A14,038685,14
716,10937738,clas_038464.A20,038464,20
717,11529326,clas_038719.A00,038719,00
718,11450472,clas_038634.A21,038634,21
719,10886198,clas_038642.A00,038642,00
720,13164354,clas_037819.A05,037819,05
721,10993034,clas_038613.A15,038613,15
722,11805426,clas_038601.A14,038601,14
723,10890306,clas_038499.A05,038499,05
724,10420504,clas_038743.A17,038743,17
725,4120268,clas_038392.A20,038392,20
726,5733760,clas_038672.A35,038672,35
727,11900664,clas_038225.A08,038225,08
728,11046456,clas_038611.A07,038611,07
729,11088480,clas_038521.A29,038521,29
730,6878234,clas_038715.A27,038715,27
731,13650882,clas_037762.A00,037762,00
732,13603922,clas_037775.A01,037775,01
733,10384972,clas_038539.A12,038539,12
734,12612148,clas_038284.A03,038284,03
735,10891664,clas_038612.A11,038612,11
736,11029752,clas_038723.A22,038723,22
737,12425268,clas_037847.A13,037847,13
738,12008524,clas_038214.A02,038214,02
739,8543616,clas_038664.A00,038664,00
740,10923122,clas_038470.A06,038470,06
741,12765956,clas_037704.A12,037704,12
742,10795524,clas_038550.A06,038550,06
743,12173774,clas_038391.A12,038391,12
744,13059002,clas_037790.A00,037790,00
745,11487584,clas_038086.A15,038086,15
746,8659224,clas_038666.A22,038666,22
747,13691946,clas_037719.A09,037719,09
748,11047456,clas_038634.A04,038634,04
749,11597498,clas_038602.A15,038602,15
750,12270116,clas_038446.A04,038446,04
751,12396062,clas_038075.A20,038075,20
752,12035042,clas_038134.A11,038134,11
753,12132334,clas_038077.A09,038077,09
754,10908158,clas_038515.A12,038515,12
755,11134368,clas_038713.A15,038713,15
756,10946108,clas_038686.A14,038686,14
757,13334472,clas_038300.A06,038300,06
758,13382348,clas_037687.A14,037687,14
759,12629646,clas_038318.A14,038318,14
760,11944358,clas_038184.A19,038184,19
761,54769668,clas_038267.A02,038267,02
762,11431224,clas_038685.A06,038685,06
763,13320504,clas_037717.A15,037717,15
764,13617036,clas_037832.A07,037832,07
765,11543518,clas_038739.A18,038739,18
766,11597106,clas_038611.A20,038611,20
767,13332808,clas_037674.A02,037674,02
768,13744396,clas_037847.A12,037847,12
769,10919266,clas_038493.A19,038493,19
770,12692200,clas_038300.A13,038300,13
771,10815700,clas_038572.A14,038572,14
772,12591160,clas_038318.A03,038318,03
773,196944166,clas_038112.A03,038112,03
774,10736054,clas_038727.A10,038727,10
775,11748720,clas_038395.A03,038395,03
776,12798690,clas_037804.A11,037804,11
777,11504646,clas_038201.A22,038201,22
778,11084100,clas_038640.A12,038640,12
779,7617852,clas_037853.A01,037853,01
780,10704138,clas_038572.A04,038572,04
781,17664044,clas_038072.A01,038072,01
782,11022266,clas_038699.A12,038699,12
783,10992418,clas_038719.A14,038719,14
784,12173744,clas_038090.A05,038090,05
785,11462074,clas_038200.A10,038200,10
786,11929008,clas_038553.A13,038553,13
787,10955974,clas_038708.A11,038708,11
788,11525212,clas_038089.A13,038089,13
789,11554542,clas_038604.A09,038604,09
790,8565846,clas_038663.A01,038663,01
791,13967072,clas_037659.A02,037659,02
792,12924094,clas_038675.A05,038675,05
793,12024556,clas_037816.A08,037816,08
794,12102446,clas_038140.A06,038140,06
795,10984014,clas_038462.A06,038462,06
796,10593648,clas_038654.A05,038654,05
797,13896738,clas_037688.A11,037688,11
798,10909944,clas_038491.A09,038491,09
799,11051362,clas_038571.A01,038571,01
800,13141108,clas_037674.A06,037674,06
801,1477560,clas_038647.A07,038647,07
802,11737272,clas_038401.A18,038401,18
803,11646078,clas_038713.A04,038713,04
804,11083370,clas_038701.A08,038701,08
805,14044968,clas_037685.A09,037685,09
806,12048130,clas_038342.A15,038342,15
807,10288136,clas_038551.A18,038551,18
808,13128578,clas_037703.A15,037703,15
809,9948870,clas_038217.A19,038217,19
810,12626168,clas_038359.A11,038359,11
811,12409456,clas_038091.A16,038091,16
812,12247770,clas_038211.A05,038211,05
813,8666262,clas_038666.A30,038666,30
814,11692116,clas_038579.A03,038579,03
815,12744164,clas_037824.A08,037824,08
816,10857438,clas_038671.A06,038671,06
817,10663648,clas_038539.A18,038539,18
818,13397886,clas_037775.A12,037775,12
819,11689344,clas_038394.A10,038394,10
820,12247368,clas_038340.A20,038340,20
821,10876746,clas_038493.A16,038493,16
822,10745626,clas_038575.A15,038575,15
823,10517898,clas_038629.A00,038629,00
824,13362294,clas_037694.A01,037694,01
825,4237208,clas_038720.A09,038720,09
826,10877586,clas_038721.A05,038721,05
827,10818948,clas_038614.A22,038614,22
828,12489456,clas_038221.A02,038221,02
829,3813030,clas_038193.A01,038193,01
830,12595136,clas_038676.A16,038676,16
831,13482828,clas_037809.A07,037809,07
832,12613362,clas_038356.A17,038356,17
833,12444370,clas_038697.A13,038697,13
834,10939176,clas_038463.A18,038463,18
835,10482140,clas_038531.A11,038531,11
836,11810966,clas_038396.A16,038396,16
837,13899752,clas_038338.A13,038338,13
838,12290914,clas_038356.A04,038356,04
839,11071150,clas_038610.A10,038610,10
840,11889618,clas_038396.A15,038396,15
841,11280060,clas_038628.A09,038628,09
842,11342566,clas_038554.A07,038554,07
843,11908224,clas_038190.A04,038190,04
844,11487356,clas_038707.A02,038707,02
845,11748370,clas_038391.A09,038391,09
846,11509446,clas_038704.A15,038704,15
847,8517474,clas_038666.A09,038666,09
848,12670610,clas_038675.A11,038675,11
849,10817604,clas_038508.A22,038508,22
850,10765638,clas_038562.A34,038562,34
851,10691782,clas_038487.A00,038487,00
852,10921332,clas_038455.A10,038455,10
853,10252058,clas_038499.A22,038499,22
854,12288380,clas_038390.A09,038390,09
855,8743690,clas_038667.A20,038667,20
856,10943236,clas_038451.A11,038451,11
857,7225972,clas_038136.A07,038136,07
858,10321194,clas_038654.A15,038654,15
859,11057078,clas_038722.A11,038722,11
860,13287618,clas_037717.A12,037717,12
861,10832028,clas_038450.A06,038450,06
862,2747772,clas_038501.A05,038501,05
863,13310910,clas_037717.A09,037717,09
864,10910212,clas_038712.A11,038712,11
865,9436826,clas_038659.A14,038659,14
866,11017490,clas_038693.A04,038693,04
867,12570132,clas_038677.A10,038677,10
868,12567504,clas_038440.A02,038440,02
869,12175728,clas_038431.A07,038431,07
870,12664970,clas_038328.A10,038328,10
871,19201430,clas_038733.A06,038733,06
872,11498926,clas_038603.A28,038603,28
873,17209800,clas_038072.A06,038072,06
874,10893856,clas_038464.A05,038464,05
875,13804750,clas_037723.A04,037723,04
876,10979638,clas_038618.A16,038618,16
877,13118694,clas_038316.A18,038316,18
878,13495034,clas_038309.A06,038309,06
879,12232778,clas_038049.A00,038049,00
880,12707364,clas_037805.A18,037805,18
881,10789124,clas_038456.A20,038456,20
882,11307002,clas_038740.A03,038740,03
883,12376548,clas_038076.A26,038076,26
884,11261152,clas_038745.A01,038745,01
885,10704298,clas_038548.A23,038548,23
886,12109398,clas_038099.A18,038099,18
887,10114590,clas_038537.A21,038537,21
888,8153886,clas_038656.A22,038656,22
889,10682230,clas_038548.A17,038548,17
890,10613610,clas_038681.A13,038681,13
891,10789120,clas_038512.A18,038512,18
892,10376788,clas_038655.A20,038655,20
893,12161592,clas_038602.A05,038602,05
894,13347492,clas_037812.A05,037812,05
895,10307402,clas_038501.A02,038501,02
896,12101220,clas_038146.A06,038146,06
897,11426640,clas_038578.A00,038578,00
898,11877128,clas_038440.A09,038440,09
899,11537816,clas_038698.A14,038698,14
900,12646168,clas_038322.A12,038322,12
901,11381838,clas_038544.A00,038544,00
902,12946436,clas_038075.A14,038075,14
903,9728668,clas_038658.A20,038658,20
904,5939096,clas_038290.A08,038290,08
905,13592190,clas_037782.A09,037782,09
906,10927808,clas_038467.A03,038467,03
907,11402922,clas_038645.A01,038645,01
908,11771516,clas_038389.A01,038389,01
909,11042166,clas_038458.A14,038458,14
910,10772224,clas_038470.A23,038470,23
911,13061608,clas_038312.A00,038312,00
912,11246692,clas_038388.A15,038388,15
913,10871290,clas_038642.A14,038642,14
914,11634624,clas_038213.A09,038213,09
915,13018170,clas_038328.A19,038328,19
916,9902156,clas_038659.A17,038659,17
917,12469622,clas_038117.A05,038117,05
918,13001808,clas_038353.A02,038353,02
919,10849490,clas_038714.A19,038714,19
920,12650238,clas_038441.A06,038441,06
921,13267034,clas_038355.A07,038355,07
922,1602676,clas_038667.A31,038667,31
923,10956396,clas_038694.A09,038694,09
924,11272672,clas_038735.A06,038735,06
925,13332598,clas_037699.A13,037699,13
926,13662124,clas_037803.A13,037803,13
927,12602086,clas_038184.A04,038184,04
928,11023974,clas_038469.A19,038469,19
929,12908922,clas_038340.A11,038340,11
930,10881388,clas_038549.A18,038549,18
931,12115942,clas_038121.A04,038121,04
932,13614832,clas_037712.A07,037712,07
933,13479870,clas_038272.A04,038272,04
934,10595274,clas_038541.A12,038541,12
935,10864770,clas_038508.A03,038508,03
936,12588496,clas_038118.A06,038118,06
937,12109572,clas_038084.A00,038084,00
938,10970340,clas_038617.A21,038617,21
939,12238670,clas_038607.A21,038607,21
940,12911642,clas_038080.A07,038080,07
941,13472496,clas_037719.A13,037719,13
942,10955368,clas_038466.A20,038466,20
943,12132618,clas_038210.A17,038210,17
944,11838474,clas_038398.A04,038398,04
945,13968672,clas_037716.A06,037716,06
946,11380820,clas_038561.A29,038561,29
947,13208218,clas_037831.A01,037831,01
948,11274650,clas_038701.A09,038701,09
949,10738318,clas_038574.A16,038574,16
950,10356840,clas_038527.A05,038527,05
951,15675436,clas_038352.A03,038352,03
952,10263872,clas_038537.A01,038537,01
953,205166232,clas_038270.A01,038270,01
954,11404316,clas_038646.A19,038646,19
955,12023552,clas_038360.A03,038360,03
956,11029432,clas_038714.A05,038714,05
957,12604276,clas_038356.A03,038356,03
958,10988604,clas_038512.A22,038512,22
959,11422854,clas_038608.A06,038608,06
960,13466200,clas_037778.A19,037778,19
961,10825512,clas_038475.A10,038475,10
962,11634132,clas_038200.A18,038200,18
963,10490240,clas_038654.A13,038654,13
964,13572330,clas_037712.A18,037712,18
965,12144374,clas_038089.A15,038089,15
966,13343838,clas_037688.A02,037688,02
967,9051776,clas_038663.A09,038663,09
968,10789610,clas_038486.A14,038486,14
969,10888028,clas_038498.A18,038498,18
970,12099062,clas_038212.A08,038212,08
971,17773980,clas_038072.A18,038072,18
972,11143466,clas_038648.A17,038648,17
973,10851540,clas_038467.A01,038467,01
974,10991926,clas_038686.A10,038686,10
975,13003788,clas_038427.A03,038427,03
976,11704162,clas_038185.A04,038185,04
977,13158678,clas_038674.A26,038674,26
978,11748808,clas_038559.A21,038559,21
979,20938136,clas_037717.A17,037717,17
980,11038870,clas_038707.A17,038707,17
981,13391226,clas_037694.A08,037694,08
982,11588620,clas_038478.A06,038478,06
983,9602662,clas_038525.A10,038525,10
984,13422586,clas_037778.A18,037778,18
985,10727852,clas_038576.A22,038576,22
986,10189582,clas_038684.A21,038684,21
987,11013268,clas_038652.A17,038652,17
988,8657706,clas_038666.A02,038666,02
989,13386090,clas_037807.A04,037807,04
990,13633730,clas_038710.A03,038710,03
991,11008394,clas_038457.A18,038457,18
992,10997380,clas_038722.A13,038722,13
993,12104786,clas_038135.A03,038135,03
994,13318020,clas_037789.A14,037789,14
995,10968462,clas_038627.A13,038627,13
996,12023430,clas_038318.A09,038318,09
997,11031084,clas_038621.A10,038621,10
998,11854812,clas_038423.A03,038423,03
999,12612414,clas_038317.A16,038317,16
1000,12666602,clas_038093.A17,038093,17
1001,10918958,clas_038521.A19,038521,19
1002,10614828,clas_038576.A06,038576,06
1003,12190858,clas_038117.A19,038117,19
1004,13339512,clas_037711.A15,037711,15
1005,12564870,clas_038283.A16,038283,16
1006,10716894,clas_038597.A08,038597,08
1007,14236338,clas_037744.A15,037744,15
1008,10971232,clas_038632.A14,038632,14
1009,11850702,clas_038585.A07,038585,07
1010,3201392,clas_038309.A12,038309,12
1011,10460808,clas_038530.A26,038530,26
1012,11634988,clas_038096.A09,038096,09
1013,9835594,clas_038528.A15,038528,15
1014,10367152,clas_038529.A02,038529,02
1015,10390724,clas_038743.A10,038743,10
1016,10731326,clas_038572.A05,038572,05
1017,10866410,clas_038475.A23,038475,23
1018,10443668,clas_038750.A08,038750,08
1019,12982550,clas_037747.A03,037747,03
1020,13349304,clas_037693.A16,037693,16
1021,12920490,clas_037844.A12,037844,12
1022,12607142,clas_038190.A01,038190,01
1023,12170586,clas_038607.A13,038607,13
1024,11989660,clas_038282.A00,038282,00
1025,0,clas_038523.A34,038523,34
1026,13760432,clas_037686.A13,037686,13
1027,496506,clas_038516.A21,038516,21
1028,13684230,clas_037763.A11,037763,11
1029,10543502,clas_038640.A08,038640,08
1030,11704464,clas_037815.A20,037815,20
1031,11660306,clas_038213.A11,038213,11
1032,10838344,clas_038712.A06,038712,06
1033,3216850,clas_038396.A20,038396,20
1034,12466946,clas_037844.A07,037844,07
1035,13109794,clas_037753.A12,037753,12
1036,10785664,clas_038487.A09,038487,09
1037,10546156,clas_038651.A16,038651,16
1038,12360256,clas_037815.A16,037815,16
1039,10700824,clas_038575.A12,038575,12
1040,11013548,clas_038545.A13,038545,13
1041,11896326,clas_038210.A08,038210,08
1042,12431090,clas_038314.A20,038314,20
1043,1376452,clas_038215.A23,038215,23
1044,10795240,clas_038530.A14,038530,14
1045,12016276,clas_038365.A14,038365,14
1046,8871596,clas_038306.A18,038306,18
1047,13306218,clas_037788.A11,037788,11
1048,10303850,clas_038749.A08,038749,08
1049,11949934,clas_038607.A09,038607,09
1050,11455748,clas_038623.A21,038623,21
1051,13309434,clas_038219.A06,038219,06
1052,10955988,clas_038630.A00,038630,00
1053,10561960,clas_038751.A12,038751,12
1054,11246280,clas_038173.A11,038173,11
1055,11774660,clas_038388.A00,038388,00
1056,10743448,clas_038584.A26,038584,26
1057,12082576,clas_038197.A10,038197,10
1058,10696298,clas_038584.A34,038584,34
1059,10721580,clas_038548.A12,038548,12
1060,12493972,clas_038266.A06,038266,06
1061,12063828,clas_038602.A14,038602,14
1062,11590800,clas_038701.A10,038701,10
1063,10997064,clas_038737.A06,038737,06
1064,12763952,clas_037715.A08,037715,08
1065,11227208,clas_038622.A08,038622,08
1066,11179182,clas_038517.A31,038517,31
1067,11557706,clas_038630.A08,038630,08
1068,13199900,clas_037780.A08,037780,08
1069,12169354,clas_038186.A03,038186,03
1070,11114322,clas_038719.A07,038719,07
1071,12371666,clas_038694.A18,038694,18
1072,11972052,clas_038136.A02,038136,02
1073,10915484,clas_038721.A17,038721,17
1074,14124622,clas_038337.A06,038337,06
1075,12175848,clas_038079.A06,038079,06
1076,9753980,clas_038539.A30,038539,30
1077,10449580,clas_038523.A32,038523,32
1078,13006814,clas_038217.A16,038217,16
1079,10775002,clas_038529.A01,038529,01
1080,12108462,clas_038139.A07,038139,07
1081,10431700,clas_038746.A14,038746,14
1082,11389348,clas_038682.A00,038682,00
1083,13454594,clas_037802.A11,037802,11
1084,12481410,clas_038437.A18,038437,18
1085,13370466,clas_037705.A21,037705,21
1086,13803778,clas_037710.A04,037710,04
1087,11297114,clas_038685.A09,038685,09
1088,11936262,clas_038714.A04,038714,04
1089,10707720,clas_038509.A14,038509,14
1090,13354306,clas_037789.A00,037789,00
1091,12749602,clas_037808.A15,037808,15
1092,12539676,clas_038284.A00,038284,00
1093,10582374,clas_038655.A11,038655,11
1094,11478056,clas_038623.A09,038623,09
1095,10858130,clas_038517.A09,038517,09
1096,11913470,clas_038383.A11,038383,11
1097,12673184,clas_038225.A14,038225,14
1098,11255460,clas_038461.A06,038461,06
1099,3348104,clas_038686.A24,038686,24
1100,12292112,clas_038339.A14,038339,14
1101,12775272,clas_038217.A08,038217,08
1102,10312302,clas_038650.A09,038650,09
1103,13885940,clas_037710.A09,037710,09
1104,11752556,clas_038600.A13,038600,13
1105,10610578,clas_038647.A05,038647,05
1106,10917874,clas_038641.A17,038641,17
1107,11835836,clas_038378.A08,038378,08
1108,10476768,clas_038750.A18,038750,18
1109,12060912,clas_038188.A08,038188,08
1110,10737178,clas_038477.A13,038477,13
1111,11382818,clas_038619.A18,038619,18
1112,11065962,clas_038616.A14,038616,14
1113,10990806,clas_038692.A00,038692,00
1114,8573400,clas_038668.A11,038668,11
1115,12188420,clas_038098.A14,038098,14
1116,13798860,clas_037705.A03,037705,03
1117,11884578,clas_038426.A09,038426,09
1118,13701614,clas_037673.A10,037673,10
1119,12878792,clas_038313.A08,038313,08
1120,10887164,clas_038613.A13,038613,13
1121,11330470,clas_038609.A16,038609,16
1122,11658002,clas_038715.A09,038715,09
1123,13882860,clas_037665.A00,037665,00
1124,13273916,clas_037767.A06,037767,06
1125,10719454,clas_038479.A21,038479,21
1126,13498266,clas_037807.A11,037807,11
1127,12634578,clas_038277.A14,038277,14
1128,11827954,clas_038381.A19,038381,19
1129,13387514,clas_037694.A07,037694,07
1130,11701268,clas_038618.A01,038618,01
1131,11096528,clas_038550.A00,038550,00
1132,7646392,clas_038717.A19,038717,19
1133,11165166,clas_038750.A07,038750,07
1134,10889640,clas_038648.A08,038648,08
1135,12085606,clas_038673.A22,038673,22
1136,14136132,clas_037693.A02,037693,02
1137,11395750,clas_038173.A19,038173,19
1138,13536996,clas_037831.A08,037831,08
1139,11415264,clas_038583.A24,038583,24
1140,12323232,clas_038392.A06,038392,06
1141,10412220,clas_038540.A03,038540,03
1142,2499284,clas_038506.A00,038506,00
1143,11006394,clas_038711.A05,038711,05
1144,12532212,clas_038424.A17,038424,17
1145,12158514,clas_038093.A20,038093,20
1146,2253602,clas_037702.A20,037702,20
1147,13336366,clas_037707.A11,037707,11
1148,13305910,clas_037722.A17,037722,17
1149,11048030,clas_038708.A12,038708,12
1150,13521648,clas_037813.A18,037813,18
1151,10955734,clas_038551.A11,038551,11
1152,13576266,clas_037711.A10,037711,10
1153,14122116,clas_037665.A02,037665,02
1154,18972460,clas_038729.A00,038729,00
